allocation_nodes,constraints,flags,group,nodes,partition,priority,qos,working_directory,required-CPUs,required-memory,state-reason,steps-nodes-list,steps-nodes-count,steps-nodes-range,steps-time-elapsed,steps-time-end,steps-time-start,steps-time-system-seconds,steps-time-system-microseconds,steps-time-total-seconds,steps-time-total-microseconds,steps-time-user-seconds,steps-time-user-microseconds,steps-statistics-CPU-actual_frequency,steps-step-job_id,steps-step-id,steps-step-name,steps-tres-requested-max-cpu,steps-tres-requested-max-cpu-node,steps-tres-requested-max-mem,steps-tres-requested-max-energy,steps-tres-requested-max-fs,steps-tres-requested-max-vmem,steps-tres-consumed-max-energy,steps-tres-consumed-max-fs,steps-tres-allocated-cpu,steps-tres-allocated-mem,tres-allocated-cpu,tres-allocated-mem
1,,STARTED_ON_SCHEDULE,staff,e1296,standard,1434,normal,/mnt/storage_2/scratch/grant_68/kulka/test/dev/prod-run,24,2048,BeginTime,['e1296'],1,e1296,12595,1674660638,1674648043,7602,836361,184367,1808328,176765,971967,0,26081366,batch,batch,184367280,e1296,8418877440,5074452,24625370,303730688,504,779489,24,49152,24,49152
1,,STARTED_ON_SCHEDULE,staff,e1277,standard,1434,normal,/mnt/storage_2/scratch/grant_68/kulka/test/dev/prod-run,24,2048,BeginTime,['e1277'],1,e1277,10870,1674680483,1674669613,7217,273068,182777,980265,175560,707197,0,26081367,batch,batch,182777190,e1277,8402636800,3536378,229272061841,303730688,464,112945513995,24,49152,24,49152
1,,STARTED_ON_SCHEDULE,staff,e1455,standard,1434,normal,/mnt/storage_2/scratch/grant_68/kulka/test/dev/prod-run,24,2048,BeginTime,['e1455'],1,e1455,10810,1674723618,1674712808,7516,707529,182683,1245203,175167,537674,0,26081369,batch,batch,182683290,e1455,8401059840,3108972,229261197090,303169536,364,112910615089,24,49152,24,49152
1,,STARTED_ON_SCHEDULE,staff,e1114,standard,1434,normal,/mnt/storage_2/scratch/grant_68/kulka/test/dev/prod-run,24,2048,BeginTime,['e1114'],1,e1114,10737,1674745152,1674734415,7452,917348,171615,1838416,164163,921068,0,26081371,batch,batch,171615610,e1114,8394944512,4528872,24603800,303730688,500,779489,24,49152,24,49152
1,,STARTED_ON_SCHEDULE,staff,e1121,standard,1434,normal,/mnt/storage_2/scratch/grant_68/kulka/test/dev/prod-run,24,2048,BeginTime,['e1121'],1,e1121,11616,1674810851,1674799235,8381,550832,195767,1009268,187386,458436,0,26081374,batch,batch,195768740,e1121,8397414400,5149412,230049741767,303730688,536,112979096870,24,49152,24,49152
1,,STARTED_ON_SCHEDULE,users,e1901,standard,945,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/PA/C4p/Cu2+/bidentate/C3C4,28,128000,None,['e1901'],1,e1901,604044,1672565184,1671961140,7244,459495,16541046,840210,16533802,380715,0,26157010,batch,batch,16541047680,e1901,119267045376,0,57078869861,303886336,4294967294,20729612755,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1356,standard,941,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/Cu2+/bidentate/C3C4,28,128000,None,['e1356'],1,e1356,604159,1672648071,1672043912,6391,202530,16584023,499260,16577632,296730,0,26160542,batch,batch,16584023920,e1356,118223982592,0,59206588779,303886336,4294967294,41748476900,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1105,standard,928,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/Cu2+/bidentate/C4C5,28,128000,None,['e1105'],1,e1105,604129,1672737680,1672133551,39835,752431,16684864,1097196,16645029,344765,0,26166744,batch,batch,16684865650,e1105,121506930688,0,121095188013,303726592,4294967294,96993287247,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1193,standard,928,normal,/mnt/storage_2/project_data/grant_467/catalysis/CARLO-catalysis/Co-NHAc/TS-ag/B3LYP/opt+freq,28,120000,None,['e1193'],1,e1193,430031,1672565811,1672135780,128482,805527,11955963,993109,11827481,187582,0,26166936,batch,batch,11953439470,e1193,29688348672,0,9121348,303165440,4294967294,933651,28,120000,28,120000
1,,STARTED_ON_SCHEDULE,users,e1645,standard,928,normal,/mnt/storage_2/project_data/grant_467/catalysis/CARLO-catalysis/Co-NHAc/anag/WB97X-D3/opt+freq,28,120000,None,['e1645'],1,e1645,402259,1672538659,1672136400,43284,3007,10626514,181393,10583230,178386,0,26167092,batch,batch,10626514780,e1645,30647263232,0,9123043,303726592,4294967294,934043,28,120000,28,120000
1,,STARTED_ON_SCHEDULE,users,e1399,standard,746,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/Cu2+/bidentate/C3C4,28,128000,None,['e1399'],1,e1399,321751,1672551199,1672229448,3550,88729,8783572,520365,8780022,431636,0,26180176,batch,batch,8783572740,e1399,121504677888,0,432046249,303165440,4294967294,430633670,28,128000,28,128000
3,,STARTED_ON_SCHEDULE,users,e[1401-1403],altair,267,normal,/mnt/storage_2/scratch/grant_533/vita_BK/woda/logP/chloroform/vitaB9,72,2048,None,['e1401'],1,e1401,330016,1672560758,1672230742,110,483291,329944,618226,329834,134935,0,26180681,batch,batch,329945420,e1401,1067995136,0,1539806,303165440,4294967294,155550,24,49152,72,147456
3,,STARTED_ON_SCHEDULE,users,"e[1425,1435,1439]",altair,267,normal,/mnt/storage_2/scratch/grant_533/vita_BK/woda/logP/woda/witaB9,72,2048,None,['e1425'],1,e1425,394043,1672625195,1672231152,146,941369,393015,1146030,392869,204661,0,26180686,batch,batch,393016610,e1425,1068101632,0,1541015,303726592,4294967294,155544,24,49152,72,147456
1,,STARTED_ON_SCHEDULE,users,e1391,standard,1027,,/home/users/amarf/Amar/Re_Co_Pt/RELAXATION_8Co,28,124928,None,['e1391'],1,e1391,255933,1672607669,1672351736,0,445812,0,1081876,0,636064,0,26320568,batch,batch,430,e1391,5304320,0,9106269,303165440,4294967294,928419,28,124928,28,124928
1,,STARTED_ON_SCHEDULE,users,e1178,standard,1010,normal,/mnt/storage_2/project_data/grant_391/0.5/NoweWarunkiBrzegowe/4.025b/409a/rotNS_20221230_092708_q,28,40960,None,['e1178'],1,e1178,398837,1672787677,1672388840,402987,409279,10996284,1189234,10593297,779955,0,26321762,batch,batch,10996280530,e1178,1095667712,0,1882138389,303169536,4294967294,7590487712,28,40960,28,40960
1,,STARTED_ON_SCHEDULE,users,e1165,standard,1010,normal,/mnt/storage_2/project_data/grant_391/0.5/NoweWarunkiBrzegowe/4.025b/408aa_4.05_0.5cou/rotNS_20221230_093517_q,28,40960,None,['e1165'],1,e1165,310785,1672700112,1672389327,257514,34408,8579699,425302,8322185,390894,0,26321771,batch,batch,8579694640,e1165,1360654336,0,1048269090,303169536,4294967294,4541930145,28,40960,28,40960
1,,STARTED_ON_SCHEDULE,users,e1189,standard,1010,normal,/mnt/storage_2/project_data/grant_391/0.5/NoweWarunkiBrzegowe/4.025b/4.09a_0.275_-0.725/rotNS_20221230_094254_q,28,40960,None,['e1189'],1,e1189,396148,1672785932,1672389784,394253,786914,10889267,1656521,10495014,869607,0,26321974,batch,batch,10889265960,e1189,1088614400,0,1881095202,303730688,4294967294,7501407638,28,40960,28,40960
1,,STARTED_ON_SCHEDULE,users,e1167,standard,1010,normal,/mnt/storage_2/project_data/grant_391/0.5/NoweWarunkiBrzegowe/4.025b/0.275_1p5/rotNS_20221230_095005_q,28,40960,None,['e1167'],1,e1167,388762,1672778977,1672390215,359179,662553,10686722,1401207,10327543,738654,0,26321985,batch,batch,10686709240,e1167,1110331392,0,1880555011,303169536,4294967294,7500013187,28,40960,28,40960
1,,STARTED_ON_SCHEDULE,users,e1376,standard,1010,normal,/mnt/storage_2/project_data/grant_391/0.5/NoweWarunkiBrzegowe/4.025b/409b_0.15/rotNS_20221230_095607_q,28,40960,None,['e1376'],1,e1376,398718,1672789293,1672390575,412006,10801,11062940,560229,10650934,549428,0,26321989,batch,batch,11062936770,e1376,1094483968,0,1880319396,303169536,4294967294,7585788794,28,40960,28,40960
1,,STARTED_ON_SCHEDULE,users,e1328,standard,1010,normal,/mnt/storage_2/project_data/grant_391/0.5/NoweWarunkiBrzegowe/4.025b/409b_0.5/rotNS_20221230_100322_q,28,40960,None,['e1328'],1,e1328,402376,1672793392,1672391016,407305,245717,11155146,567803,10747841,322086,0,26322043,batch,batch,11155145190,e1328,1100877824,0,1880416709,303730688,4294967294,7586040643,28,40960,28,40960
1,,STARTED_ON_SCHEDULE,users,e1735,standard,1010,normal,/mnt/storage_2/project_data/grant_391/0.5/NoweWarunkiBrzegowe/4.025b/0.25_1per5/rotNS_20221230_100824_q,28,40960,None,['e1735'],1,e1735,400914,1672792226,1672391312,371717,743324,11106984,1438004,10735267,694680,0,26322052,batch,batch,11106981020,e1735,1118466048,0,1880637245,303730688,4294967294,7500242418,28,40960,28,40960
1,,STARTED_ON_SCHEDULE,users,e1777,standard,1010,normal,/mnt/storage_2/project_data/grant_391/0.5/NoweWarunkiBrzegowe/4.025b/4.09a_0.25_-0.75/rotNS_20221230_101303_q,28,40960,None,['e1777'],1,e1777,393126,1672784721,1672391595,380955,696120,10937959,817701,10557004,121581,0,26322054,batch,batch,10937945490,e1777,1089069056,0,1880998587,303890432,4294967294,7501152706,28,40960,28,40960
1,,STARTED_ON_SCHEDULE,users,e1815,standard,1010,normal,/mnt/storage_2/project_data/grant_391/0.5/NoweWarunkiBrzegowe/4.025b/409b/rotNS_20221230_101944_q,28,40960,None,['e1815'],1,e1815,398199,1672790193,1672391994,388948,29163,11043012,288193,10654064,259030,0,26322085,batch,batch,11043004370,e1815,1120387072,0,1881793185,303730688,4294967294,7589563174,28,40960,28,40960
1,,STARTED_ON_SCHEDULE,users,e1217,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/Cu2+/bidentate/C3pC4p,28,128000,None,['e1217'],1,e1217,454651,1672850920,1672396269,8555,169069,12548041,818833,12539486,649764,0,26322520,batch,batch,12548041850,e1217,117225259008,0,7914803478662,303464448,4294967294,1734699350243,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1218,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/Cu2+/monodentate/C3pC4p,28,128000,None,['e1218'],1,e1218,268338,1672664731,1672396393,3337,206690,7378276,741047,7374939,534357,0,26322570,batch,batch,7378275540,e1218,55269076992,0,1576224,303165440,4294967294,160970,28,128000,28,128000
7,,STARTED_ON_SCHEDULE,users,e[1536-1542],standard,31,,/mnt/storage_2/scratch/grant_562/J_BOND/NaZnF3/Pnma_gamma,154,124928,None,['e1536'],1,e1536,159119,1672555592,1672396473,0,369146,43,786904,43,417758,0,26322621,batch,batch,43250,e1536,7200768,0,9322683,303169536,4294967294,1097555,22,124928,154,874496
1,,STARTED_ON_SCHEDULE,users,e1543,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/Cu2+/monodentate/C3pC4p/aEA,28,128000,None,['e1543'],1,e1543,222989,1672619475,1672396486,3352,857625,6148145,927387,6144793,69762,0,26322623,batch,batch,6148144350,e1543,3167182848,0,166096981,303726592,4294967294,164684521,28,128000,28,128000
7,,STARTED_ON_SCHEDULE,users,e[1600-1606],standard,31,,/mnt/storage_2/scratch/grant_562/J_BOND/NaZnF3/Pnma_gamma,154,124928,None,['e1600'],1,e1600,147782,1672546346,1672398564,0,398916,44,560346,44,161430,0,26323366,batch,batch,43990,e1600,7184384,0,9320256,303169536,4294967294,1097451,22,124928,154,874496
1,,STARTED_ON_SCHEDULE,users,e1188,standard,1027,,/home/users/amarf/Amar/Re_Co_Pt/RELAXATION_8Co/ACW,28,124928,None,['e1188'],1,e1188,75248,1672558065,1672482817,0,334009,0,902355,0,568346,2147483648,26329085,batch,batch,330,e1188,5308416,0,9106306,303165440,4294967294,928419,28,124928,28,124928
1,,STARTED_ON_SCHEDULE,users,e1226,standard,1027,,/home/users/amarf/Amar/Re_Co_Pt/RELAXATION_8Co/CW,28,124928,None,['e1226'],1,e1226,85523,1672568363,1672482840,0,317977,0,870337,0,552360,0,26329086,batch,batch,330,e1226,5296128,0,9106306,303165440,4294967294,928419,28,124928,28,124928
1,,STARTED_ON_SCHEDULE,users,e1544,standard,743,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/PA/C3p/HAT/C4p/TS,28,128000,None,['e1544'],1,e1544,26203,1672529789,1672503586,803,69055,717908,951957,717105,882902,0,26362082,batch,batch,717907600,e1544,2097418240,0,916686267524,303726592,4294967294,219852530094,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1408,standard,743,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/PA/C3p/HAT/C5/TS/nofreze,28,128000,None,['e1408'],1,e1408,25029,1672528721,1672503692,784,923466,681107,971229,680323,47763,0,26363966,batch,batch,681107610,e1408,17976741888,0,788480651233,303165440,4294967294,199002417938,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1350,standard,743,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/PA/C3p/biomolecules/Tyr/c4p,28,128000,None,['e1350'],1,e1350,94808,1672598623,1672503815,1333,741501,2610432,1646905,2609099,905404,0,26366099,batch,batch,2610432000,e1350,63131529216,0,1668084561572,303165440,4294967294,424555876328,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1355,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/pet/BDE/C7/freeze-TS/TS,28,128000,None,['e1355'],1,e1355,54548,1672558504,1672503956,746,394775,1498719,980044,1497973,585269,0,26368693,batch,batch,1498719860,e1355,70968131584,0,972730176868,303165440,4294967294,241258646322,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1832,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/pet/BDE/C7/QST2,28,128000,None,['e1832'],1,e1832,89227,1672593309,1672504082,1104,715973,2450191,1250763,2449087,534790,0,26370964,batch,batch,2450191850,e1832,3239604224,0,1579008,303886336,4294967294,164151,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1985,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/BDE/C4p/QST2,28,128000,None,['e1985'],1,e1985,66378,1672571155,1672504777,890,240141,1795951,668818,1795061,428677,0,26377686,batch,batch,1795951420,e1985,68889665536,0,1578905,303726592,4294967294,164024,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1461,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/BDE/C5/QST2,28,128000,None,['e1461'],1,e1461,63952,1672568881,1672504929,871,167252,1716641,968796,1715770,801544,0,26378915,batch,batch,1716641360,e1461,68796473344,0,1578885,303726592,4294967294,164017,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1806,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/BDE/C7/QST2,28,128000,None,['e1806'],1,e1806,44539,1672549937,1672505398,600,818772,1191106,1005102,1190506,186330,0,26380884,batch,batch,1191107360,e1806,68802637824,0,1578886,303165440,4294967294,164017,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1809,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/BDE/C4p/QST2,28,128000,None,['e1809'],1,e1809,82646,1672588044,1672505398,1163,151046,2238893,1126518,2237730,975472,0,26385016,batch,batch,2238892980,e1809,66961207296,0,1578759,303165440,4294967294,163877,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1281,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/PA/C4p/BDE/C3p/QST2,28,128000,None,['e1281'],1,e1281,58452,1672563982,1672505530,785,638021,1563432,1092313,1562647,454292,0,26391302,batch,batch,1563433100,e1281,65017360384,0,1578622,303726592,4294967294,163721,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1812,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/PA/C4p/BDE/C5/QST2,28,128000,None,['e1812'],1,e1812,139866,1672645513,1672505647,1994,6090,3715176,316721,3713182,310631,0,26392615,batch,batch,3715175190,e1812,2838585344,0,3298475415148,303726592,4294967294,737009079855,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1344,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/Cu2+/bidentate/C4C5,28,128000,None,['e1344'],1,e1344,604221,1673110253,1672506032,7988,195163,16126010,978210,16118022,783047,0,26396215,batch,batch,16126011490,e1344,118200233984,0,58008835442,303726592,4294967294,46364025264,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1910,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/PA/C4p/Cu2+/bidentate/C4C5,28,128000,None,['e1910'],1,e1910,114423,1672620528,1672506105,1079,640986,3143576,1326284,3142497,685298,0,26396865,batch,batch,3143576560,e1910,6112337920,0,2026308047524,303726592,4294967294,469786854229,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1833,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/water/PA/COOH/PA/C7/PA/C4p/Cu2+/bidentate/C3pC4p/aEA,28,128000,None,['e1833'],1,e1833,110676,1672616954,1672506278,1920,685160,2996580,694534,2994660,9374,0,26398291,batch,batch,2996378200,e1833,5994196992,0,2321535880492,303726592,4294967294,616102362604,28,128000,28,128000
6,,STARTED_ON_SCHEDULE,plgrid-users,"e[1699-1701,1703-1705]",plgrid,8055,normal,/home/plgrid/plgpostawa/1,96,5120,None,['e1699'],1,e1699,197357,1672715251,1672517894,0,629843,0,1588962,0,959119,2147483648,26472014,batch,batch,700,e1699,5988352,0,14446073,303165440,4294967294,1393353,16,81920,96,491520
1,,STARTED_ON_SCHEDULE,users,e2281,standard,1739,normal,/mnt/storage_2/project_data/grant_617/x,48,32768,None,['e2281'],1,e2281,156,1672570927,1672570771,139,117416,5315,361613,5176,244197,0,26613618,batch,batch,5316480,e2281,17492410368,0,9034815,303726592,4294967294,926397,48,32768,48,32768
1,,STARTED_ON_SCHEDULE,users,e1113,standard,743,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/HAT/C5/TS/nofreeze-TS,28,128000,None,['e1113'],1,e1113,32225,1672668331,1672636106,934,400511,864306,683607,863372,283096,0,26639471,batch,batch,864305920,e1113,18318233600,0,1049769369938,303165440,4294967294,237190567757,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1606,standard,743,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/HAT/C5/TS/v2,28,128000,None,['e1606'],1,e1606,9918,1672646542,1672636624,283,874333,273520,1506650,273237,632317,0,26639479,batch,batch,273520770,e1606,2100928512,0,1572435,303165440,4294967294,158752,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1191,standard,743,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/PA/C3p/HAT/C5/TS/nofreze,28,128000,None,['e1191'],1,e1191,19341,1672656161,1672636820,562,256201,515209,953460,514647,697259,0,26639485,batch,batch,515208110,e1191,18344960000,0,53197910,303165440,4294967294,51786455,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1537,standard,743,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/PA/C3p/HAT/C5/TS/v2,28,128000,None,['e1537'],1,e1537,26834,1672663707,1672636873,825,516563,737940,909896,737115,393333,0,26639488,batch,batch,737940480,e1537,2124435456,0,1572379,303165440,4294967294,158682,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1350,standard,743,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/PA/C3p/HAT/C4p/TS,28,128000,None,['e1350'],1,e1350,24063,1672660957,1672636894,807,418856,660171,496166,659364,77310,0,26639496,batch,batch,660170690,e1350,2101686272,0,859776769131,303165440,4294967294,205207774969,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1565,standard,743,normal,/mnt/storage_2/project_data/grant_467/luteolin/water/PA/C7/PA/C3p/biomolecules/Tyr/c4p,28,128000,None,['e1565'],1,e1565,108455,1672745377,1672636922,1594,850753,2984390,1340651,2982796,489898,0,26639530,batch,batch,2984390370,e1565,2994491392,0,1574167,303726592,4294967294,160284,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1540,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/pet/BDE/C7/QST2,28,128000,None,['e1540'],1,e1540,162366,1672799658,1672637292,2607,740295,4451756,1683620,4449149,943325,0,26639667,batch,batch,4451755410,e1540,70110789632,0,1577912,303165440,4294967294,164162,28,128000,28,128000
1,,STARTED_ON_SCHEDULE,users,e1435,standard,743,normal,/mnt/storage_2/project_data/grant_467/miquelianin/QM/pet/BDE/C7/freeze-TS/TS,28,128000,None,['e1435'],1,e1435,104116,1672741429,1672637313,1559,216968,2743926,849193,2742367,632225,0,26639671,batch,batch,2743925820,e1435,3277864960,0,1574014,303165440,4294967294,160321,28,128000,28,128000
1,,STARTED_ON_BACKFILL,users,e1155,standard,1027,,/home/users/amarf/Amar/Re_Co_Pt/RELAXATION_10Co,28,124928,None,['e1155'],1,e1155,2750,1672628190,1672625440,0,380954,0,1004152,0,623198,2147483648,26640419,batch,batch,400,e1155,5300224,0,9105566,304218112,4294967294,928419,28,124928,28,124928
